"id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","source","island","tax_comm","dist_comm","legend","kingdom","phylum","class","order_","family","genus","category","marine","terrestial","freshwater","SHAPE_Leng","SHAPE_Area"
41312,"Tachyglossus aculeatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"King",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE","Tachyglossus","LC","false","true","false",1.71618007496,0.114925147123
41312,"Tachyglossus aculeatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Flinders",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE","Tachyglossus","LC","false","true","false",2.61498701674,0.144468505286
41312,"Tachyglossus aculeatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Fraser",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE","Tachyglossus","LC","false","true","false",2.8193460664,0.150780465939
41312,"Tachyglossus aculeatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"North Stradbroke",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE","Tachyglossus","LC","false","true","false",0.918156109094,0.0248893486299
41312,"Tachyglossus aculeatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bigge Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE","Tachyglossus","LC","false","true","false",0.890973489305,0.0146240672949
41312,"Tachyglossus aculeatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)","multiaculeatus",NA,NA,"Kangaroo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE","Tachyglossus","LC","false","true","false",4.76432478855,0.43870913507
136764,"Melomys lutillus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Melomys","LC","false","true","false",70.4964083323,27.8154835409
16890,"Phascogale tapoatafa",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DASYUROMORPHIA","DASYURIDAE","Phascogale","NT","false","true","false",105.608590036,25.5360769753
2130,"Enchisthenes hartii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Trinidad","Also known as Artibeus hartii but see Lim et al. 2004.",NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Enchisthenes","LC","false","true","false",3.90692609472,0.400823760204
2130,"Enchisthenes hartii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Margarita","Also known as Artibeus hartii but see Lim et al. 2004.",NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Enchisthenes","LC","false","true","false",1.99521759335,0.0788077900995
2130,"Enchisthenes hartii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,"Also known as Artibeus hartii but see Lim et al. 2004.",NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Enchisthenes","LC","false","true","false",253.555200331,256.429275402
21500,"Tasmacetus shepherdi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","ZIPHIIDAE","Tasmacetus","DD","true","false","false",1590.51813498,6453.2092455
19751,"Rousettus spinalatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Borneo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Rousettus","VU","false","true","false",12.5210275432,4.90213820504
19751,"Rousettus spinalatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sumatra",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Rousettus","VU","false","true","false",3.8503031438,0.935703299491
48637566,"Bassaricyon alleni",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","Bassaricyon","LC","false","true","false",104.267878482,363.652800508
3571,"Callithrix flaviceps",1,1,1,"Biodiversitas Brazil",2008,"Biodiversitas Brazil",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE","Callithrix","CR","false","true","false",7.4276971232,2.13332277513
19839,"Saimiri vanzolinii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE","Saimiri","VU","false","true","false",2.18098730487,0.23834870509
10300,"Hydrochoerus hydrochaeris",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CAVIIDAE","Hydrochoerus","LC","false","true","true",254.051987304,1125.70417258
5570,"Crocidura latona",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Crocidura","LC","false","true","false",12.8964413969,11.8066000844
8166,"Euderma maculatum",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Euderma","LC","false","true","false",70.3355014538,219.08401091
136843,"Lepilemur ahmansonori",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEPILEMURIDAE","Lepilemur","CR","false","true","false",0.593535987736,0.023748659534
20021,"Sciurus sanborni",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Sciurus","DD","false","true","false",10.6996705025,5.56766085768
18554,"Pseudomys oralis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Pseudomys","VU","false","true","false",10.6002487773,2.47229701013
136547,"Chacodelphys formosa",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Chacodelphys","NT","false","true","false",3.61879771441,0.336324947571
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Lesbo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",3.2270127144,0.171976686965
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Crete",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",1.25663330677,0.0628311021584
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Great Britain",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",64.2030962958,21.5982959968
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",446.652321598,584.97581063
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Corsica",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",7.92320820648,0.953454245359
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Isle of Man",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",1.64448489403,0.0787795796515
14919,"Nyctalus leisleri",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ireland",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Nyctalus","LC","false","true","false",65.9487826667,11.2852903219
136606,"Chaetodipus eremicus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","HETEROMYIDAE","Chaetodipus","LC","false","true","false",36.7636506036,49.6838622473
11048,"Kogia sima",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","KOGIIDAE","Kogia","LC","true","false","false",5569.7877973,20859.378324
16739,"Petinomys setosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sumatra",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Petinomys","VU","false","true","false",50.4647631065,34.9355017851
16739,"Petinomys setosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Borneo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Petinomys","VU","false","true","false",38.567960549,16.7926416352
16739,"Petinomys setosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Petinomys","VU","false","true","false",24.5122182396,6.66057569903
13160,"Meriones chengi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Meriones","LC","false","true","false",13.4271864885,4.71337924434
11616,"Lepilemur dorsalis",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEPILEMURIDAE","Lepilemur","EN","false","true","false",2.90430184053,0.319016222758
62012,"Microgale drouhardi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Madagascar",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","AFROSORICIDA","TENRECIDAE","Microgale","LC","false","true","false",29.524922149,8.87468535986
4655,"Chinchillula sahamae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Chinchillula","LC","false","true","false",17.935061722,13.584824841
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Vancouver",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",34.4345008154,3.95892018247
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Wrangell",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",1.77804025211,0.0794209188194
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Victoria",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",120.279043918,54.0109984829
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Banks",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",33.869529954,19.4872253742
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Melville",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",68.7657549764,13.7328118862
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sakhalin",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",36.6637572897,9.44022154525
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Baffin",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",447.988511646,113.507369169
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ellesmere",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",345.883517497,95.1418257857
9561,"Gulo gulo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Gulo","LC","false","true","false",2251.62688483,3977.58161565
40533,"Planigale gilesi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DASYUROMORPHIA","DASYURIDAE","Planigale","LC","false","true","false",52.9347941233,84.4044482261
162369593,"Tarsius fuscus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","TARSIIDAE","Tarsius","VU","false","true","false",7.91233452264,1.62407116675
41643,"Nomascus hainanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Hainan",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","HYLOBATIDAE","Nomascus","CR","false","true","false",0.456488076255,0.01416337708
6765,"Distoechurus pennatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","ACROBATIDAE","Distoechurus","LC","false","true","false",83.1693131802,43.7611338858
29464,"Proechimys kulinae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,"Does not occur east of the Jurua River.","Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Proechimys","DD","false","true","false",13.9540628333,7.07165082684
21147,"Suncus montanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Suncus","VU","false","true","false",6.19519078441,0.44214599512
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bathurst Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",3.43648984526,0.142534116811
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Friday",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",0.0891764369375,0.00036622531601
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Melville Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",5.68661589184,0.480056438158
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Peel",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",0.107771795361,0.000556542013993
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"South Stradbroke",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",0.425163645751,0.00192512239957
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Woogoompah",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",0.118957206542,0.000670028787698
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"North Stradbroke",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",0.918156109094,0.0248893486299
40560,"Macropus agilis",1,3,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Vanderlin Island",NA,NA,"Extant & Introduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",1.03986558629,0.0224082917501
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Fergusson",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",1.9697745019,0.109406641564
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Goodenough",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",1.11500917221,0.0581856806199
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Kiriwana",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",1.15434591275,0.0228544416093
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mornington",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",2.07575467577,0.085812888691
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Pulau Yos Sudarso",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",4.69671350928,0.961152103112
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Normanby",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",2.42007823154,0.0729368379929
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",48.4765610524,9.44743381134
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Ireland",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",8.80179804258,0.571507864657
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Russell",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",0.235782366783,0.00150640994379
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",200.97050562,99.6560458732
40560,"Macropus agilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Groote Eylandt",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","LC","false","true","false",4.46231257793,0.19105753065
89333777,"Marmosops caucae",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Marmosops","LC","false","true","false",51.7732311377,21.9029703131
3747,"Canis rufus",1,2,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant & Reintroduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE","Canis","CR","false","true","false",1.61011971149,0.0914078840648
3747,"Canis rufus",3,2,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Possibly Extant & Reintroduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE","Canis","CR","false","true","false",1.94597717046,0.219286161245
19800,"Saccolaimus mixtus",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","EMBALLONURIDAE","Saccolaimus","NT","false","true","false",6.7092958951,1.38271120194
19800,"Saccolaimus mixtus",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","EMBALLONURIDAE","Saccolaimus","NT","false","true","false",16.163061066,3.05575797247
48002425,"Microhydromys richardsoni",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,"Helgen et al. 2010",NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Microhydromys","DD","false","true","false",20.0228745524,12.4385084496
45958852,"Ctenomys ibicuiensis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2019,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CTENOMYIDAE","Ctenomys","DD","false","true","false",3.70200316259,0.923867153145
16900,"Myodes smithii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Dogo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",0.972270709547,0.0250157799943
16900,"Myodes smithii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Kyushu",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",9.07291903207,1.39171839074
16900,"Myodes smithii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Shikoku",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",6.71529508306,0.993031354402
16900,"Myodes smithii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Honshu",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",33.5482089551,9.35400052886
1904,"Apodemus sylvaticus",1,1,1,"IUCN",2014,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Apodemus","LC","false","true","false",1013.26472752,609.708715633
18740,"Pteropus melanotus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Great Nicobar",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Pteropus","VU","false","true","false",1.71695735612,0.0791502699813
18740,"Pteropus melanotus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"South Sentinel",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Pteropus","VU","false","true","false",0.0629333746552,0.0002128600189
18740,"Pteropus melanotus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Christmas",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Pteropus","VU","false","true","false",0.642187085786,0.0113245900115
18740,"Pteropus melanotus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Nancowry",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Pteropus","VU","false","true","false",0.332575053491,0.00373532502655
18740,"Pteropus melanotus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tillanchong",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Pteropus","VU","false","true","false",0.346907917596,0.00139707500995
