hHostNameFinal,hOrder,hFamily,hGenus,hSpecies,hMarOTerr,hWildDomFAO,hAllZACites,hDiseaseZACites,hHuntedIUCN,hArtfclHbttUsrIUCN,IUCN_Species_ID,Authority,Synonyms,Common_names_Eng,Common_names_Fre,Common.names_Spa,RedList_status,RedList_criteria,RedList_criteria_version,Year_assessed,Population_trend,Petitioned,hMassGrams,S,S20,S40,S50,S80,S100,AreaHost,Area.crop,crop.perc,Area.pasture,pasture.perc,Area.urban,urban.perc,popc_1970AD,popc_1980AD,popc_1990AD,popc_2000AD,popc_2005AD,rurc_1970AD,rurc_1980AD,rurc_1990AD,rurc_2000AD,rurc_2005AD,urbc_1970AD,urbc_1980AD,urbc_1990AD,urbc_2000AD,urbc_2005AD,p_crop1970,p_grass1970,p_uopp1970,p_crop1980,p_grass1980,p_uopp1980,p_crop1990,p_grass1990,p_uopp1990,p_crop2000,p_grass2000,p_uopp2000,p_crop2005,p_grass2005,p_uopp2005,hContinents,DOMYearBP,domestic_category
Proechimys_longicaudatus,RODENTIA,ECHIMYIDAE,Proechimys,longicaudatus,Terrestrial,wild,10,3,0,0,18289,"(Rengger, 1830)",NA,Long-tailed Spiny Rat,NA,NA,LC,NA,3.1,2008,decreasing,N,205,302,166,126,115,80,31,1.36e+12,57482882448,4.237900505,5.47e+11,40.36107689,3403156527,0.250896228,3528791.323,4928923.71,6149416.31,7598320.175,8151279.956,1519924.316,1619710.106,1616578.39,1613487.923,1491204.197,2008867.007,3309213.604,4532837.925,5984832.253,6660075.76,1.946714092,38.15925539,0.023072004,2.862009702,42.54024148,0.037812411,3.535547542,46.35680378,0.051988705,7.717341817,48.27540364,0.06951183,8.074729959,48.60276994,0.078124134,NA,NA,NA
Proechimys_semispinosus,RODENTIA,ECHIMYIDAE,Proechimys,semispinosus,Terrestrial,wild,66,21,0,0,18297,"Tomes, 1860",Proechimys gorgonae,Tome's Spiny Rat,NA,NA,LC,NA,3.1,2008,stable,N,353.32,360,187,136,119,60,1,3.5e+11,16490901808,4.70710017,81790992004,23.34610872,914780217.8,0.261111375,5838821.466,7891770.954,9956777.701,12485949.35,13397409.03,3666081.518,4420194.295,4932177.576,5413606.88,5272445.591,2172739.802,3471576.325,5024600.573,7072342.264,8124963.696,9.806819948,18.76847214,0.110430079,9.852160575,22.59554934,0.172094973,11.27424612,24.47035121,0.247257218,12.25397832,25.2685885,0.361117252,11.27784882,25.29767265,0.420343059,NA,NA,NA
Proteles_cristata,CARNIVORA,HYAENIDAE,Proteles,cristata,Terrestrial,wild,4,1,1,0,18372,"(Sparrman, 1783)",Proteles cristatus  |Proteles cristatus,Aardwolf,Protèle,Lobo De Tierra,LC,NA,3.1,2008,stable,N,8139.39,629,138,50,34,11,1,6.03e+12,2.75e+11,4.56882855,2.76e+12,45.80473285,9468698671,0.157036414,56577773.85,71871165.53,96588243.01,127993717.4,141775952.8,43704228.02,53814936.11,68219254.07,84951701.95,92010545.56,12873546.79,18056227.99,28368988.82,43042017.02,49765412.3,5.386998936,49.32363148,0.041005295,5.505146044,49.26304489,0.056432068,5.816740489,49.6611254,0.093413453,6.766931933,48.29048334,0.141495356,7.154267879,48.44443005,0.161377745,NA,NA,NA
Pseudalopex_gymnocercus,CARNIVORA,CANIDAE,Pseudalopex,gymnocercus,Terrestrial,wild,30,10,1,1,6928,"(G. Fischer, 1814)",Lycalopex gymnocercus,"Azara's Fox, Azaras Fox, Azara's Zorro, Pampas Fox","Renard Dazara, Renard D'Azara","Zorro De Azara, Zorro De Campo, Zorro Del Paês, Zorro De Patas Amarillas, Zorro Pampa, Zorro Pampeano",LC,NA,3.1,2008,increasing,N,4542.67,441,92,51,32,10,1,2.79e+12,3.39e+11,12.18905294,8.9e+11,31.96434057,15558591519,0.558648788,32005934.14,37198259.8,43329486.65,48954220.12,51745609.49,8281710.346,7960140.54,7507375.102,6790522.573,6474221.908,23724221.84,29238118.56,35822112.05,42163698.26,45271389.01,10.43222745,33.65716767,0.126052061,10.8371374,34.60725904,0.159373067,11.32014913,36.14195251,0.199568721,13.51616058,36.6529191,0.240659748,14.68038438,36.73032308,0.260951968,NA,NA,NA
Pseudalopex_vetulus,CARNIVORA,CANIDAE,Pseudalopex,vetulus,Terrestrial,wild,9,4,0,1,6926,"(Lund, 1842)",Lycalopex vetulus,"Hoary Fox, Hoary Zorro, Small-toothed Dog",Renard Du Br_sil,Zorro De Campo Com_n,LC,NA,3.1,2008,unknown,N,4233.47,305,167,136,120,88,45,1.79e+12,1.07e+11,5.981697961,7.86e+11,43.87598959,10603784975,0.591679563,15825109.68,20716728.86,25387713.53,30096993.76,32226394.56,8289651.732,8787973.41,9076532.435,8416946.265,7793928.054,7535458.003,11928755.48,16311181.1,21680047.5,24432466.54,5.319961902,36.94429661,0.068094516,7.095135933,41.2168594,0.108358627,7.953417264,44.29232,0.154109639,11.79760524,47.19945595,0.20775548,12.06429654,47.43501177,0.236647293,NA,NA,NA
Pseudois_nayaur,CETARTIODACTYLA,BOVIDAE,Pseudois,nayaur,Terrestrial,wild,114,13,1,0,18536,"(Hodgson, 1833)",NA,"Bharal, Blue Sheep",NA,NA,LC,NA,3.1,2008,unknown,N,52334.57,414,54,25,20,8,2,2.88e+12,58132505495,2.016963045,1.03e+12,35.68783746,2930748286,0.101685125,23987459.93,28358471.75,32540030.95,36032769.59,37282786.97,20571924.86,23842041.48,25411775.59,25783374.12,25395982.1,3415535.078,4516430.28,7128255.401,10249395.38,11886804.94,0.381700992,42.81133696,0.010765727,0.386853138,52.12947173,0.014366419,0.728951463,63.59163727,0.022265136,2.566439181,60.39658359,0.032055475,2.683503702,60.58232398,0.037267308,NA,NA,NA
Pteronotus_davyi,CHIROPTERA,MORMOOPIDAE,Pteronotus,davyi,Terrestrial,wild,44,7,0,0,18705,"Gray, 1838",Pteronotus davyi subspecies calvus|Pteronotus davyi subspecies fulvus|Pteronotus davyi subspecies incae,Davy's Naked-backed Bat,NA,NA,LC,NA,3.1,2008,stable,N,9.52,904,224,134,103,19,1,3.49e+12,2.64e+11,7.546186682,7.16e+11,20.49917165,11428631949,0.327197017,76531660.82,100145446.9,124671118.4,151290479.5,162628326.4,35055272.71,38945509.98,41810329.49,44810305.92,45327429.46,41476387.1,61199936.74,82860788.74,106480172.4,117300895.7,8.441077498,19.81703004,0.14938468,9.246795596,20.708946,0.217235726,9.731126858,21.83243873,0.285621324,10.15132103,22.59467766,0.367839272,9.999613906,22.42511667,0.407575633,NA,NA,NA
Pteronotus_parnellii,CHIROPTERA,MORMOOPIDAE,Pteronotus,parnellii,Terrestrial,wild,243,8,0,1,18708,"Gray, 1843",Pteronotus parnellii subspecies fuscus|Pteronotus parnellii subspecies gonavensis|Pteronotus parnellii subspecies mesoamericanus|Pteronotus parnellii subspecies mexicanus|Pteronotus parnellii subspecies portoricensis|Pteronotus parnellii subspecies pusillus|Pteronotus parnellii subspecies rubiginosus,"Common Mustached Bat, Parnell's Mustached Bat",NA,NA,LC,NA,3.1,2008,stable,N,19.59,1145,205,129,110,49,1,8.65e+12,3.84e+11,4.445990476,1.45e+12,16.81244401,16966651816,0.196241773,121801769.4,157377432.8,191511478.3,229344732.1,245303039,59278395.5,64432676.61,67877322.35,70128971.26,69745195.59,62523373.12,92944757.72,123634155.9,159215760.5,175557842.2,5.352156291,15.21722787,0.105998297,6.118173598,16.39992219,0.154401248,6.525725251,17.44037707,0.201891398,6.996092819,18.05472374,0.264423556,6.993420992,18.05134178,0.292072428,NA,NA,NA
Pteropus_admiralitatum,CHIROPTERA,PTEROPODIDAE,Pteropus,admiralitatum,Terrestrial,wild,1,0,0,0,18713,"Thomas, 1894",NA,"Admiralty Flying-fox, Admiralty Flying Fox",NA,Zorro Volador De Las Islas De Almirantazgo,LC,NA,3.1,2008,unknown,N,306.46,81,54,47,35,15,1,76333096960,0,0,0,0,6070460.637,0.007952593,259332.6312,318951.5801,438060.0722,617609.849,697144.9291,237113.4674,279568.1766,370820.3442,523076.8844,590705.7832,22219.16851,39383.33765,67239.8877,94532.97021,106439.1332,1.174224649,0.08995022,0.005609698,1.657140596,0.103408405,0.00981215,1.908674099,0.120158612,0.016609548,1.554272048,0.16693993,0.023826421,1.625297908,0.175646936,0.027061381,NA,NA,NA
Pteropus_alecto,CHIROPTERA,PTEROPODIDAE,Pteropus,alecto,Terrestrial,wild,92,24,0,1,18715,"Temminck, 1837",NA,"Black Flying Fox, Central Flying-fox",NA,Zorro Volador Negro,LC,NA,3.1,2008,stable,N,610.13,438,56,34,26,6,1,1.36e+12,15120542350,1.110090474,3.25e+11,23.8596245,1175133393,0.086273653,13953896.3,17125750.21,20422257.26,23241630.21,24716466.63,8873984.021,10151957.23,10786111,10105416.89,9565427.48,5079912.239,6973793.121,9636146.408,13136213.66,15151039.13,4.257255881,44.67313862,0.088303196,4.165878546,44.52404079,0.1202433,4.431463879,42.36949394,0.163945841,3.380683217,41.43444832,0.226465527,3.625714664,40.1921585,0.257550344,NA,NA,NA
Pteropus_capistratus,CHIROPTERA,PTEROPODIDAE,Pteropus,capistratus,Terrestrial,wild,1,0,0,1,136373,"Peters, 1876",NA,Bismarck Flying Fox,NA,NA,NT,NA,3.1,2010,decreasing,N,638.555,99,47,46,46,42,1,44463599616,0,0,0,0,4175299.983,0.009390378,143559.1357,165244.4858,232228.6941,334484.1771,375681.2258,129934.6909,141319.1335,191326.1176,281530.1449,318069.3977,13624.44596,23925.27292,40902.67798,52954.03027,57611.83008,1.148512233,0.06644111,0.005337433,1.897227123,0.085237363,0.009266065,2.136824891,0.108479068,0.015729925,1.30240123,0.150288106,0.020310754,1.355701141,0.150288106,0.022104623,NA,NA,NA
Pteropus_conspicillatus,CHIROPTERA,PTEROPODIDAE,Pteropus,conspicillatus,Terrestrial,wild,36,14,1,1,18721,"Gould, 1850",NA,"Spectacled Flying-fox, Spectacled Flying Fox",NA,Zorro Volador De Anteojos,LC,NA,3.1,2008,stable,N,760.71,302,63,41,35,12,1,2.21e+11,2169698967,0.981844208,567707606.2,0.256902192,62990327.95,0.028504732,1571675.423,2037618.458,2500534.873,3342586.9,3617356.711,1117804.127,1293104.508,1506846.094,1774829.382,1825031.836,453871.3043,744513.9764,993688.7458,1567757.153,1792324.993,3.629484864,3.501946632,0.032433048,3.651229474,3.473121592,0.049653777,4.149584407,3.442235782,0.067454916,2.662887393,3.204866923,0.100283898,2.858595166,3.13495967,0.116686893,NA,NA,NA
Pteropus_giganteus,CHIROPTERA,PTEROPODIDAE,Pteropus,giganteus,Terrestrial,wild,204,13,1,1,18725,"(Br_nnich, 1782)",Pteropus ariel  |Pteropus assamensis  |Pteropus edwardsi  |Pteropus kelaarti  |Pteropus leucocephalus  |Pteropus medius  |Pteropus ruvicollis  |Vespertilio gigantea,"Indian Flying-fox, Indian Flying Fox",NA,Zorro Volador De La India,LC,NA,3.1,2008,decreasing,N,824.85,478,75,53,46,20,1,4.02e+12,1.83e+12,45.412406,1.98e+11,4.913333056,34456391885,0.856851338,693104942,874580032.5,1105050954,1346916566,1459936750,564809081.7,681538649.4,832058642.1,981797127.3,1045717858,128295861,193041383.3,272992306,365119439.5,414218889.8,50.49653708,3.449072066,0.211468087,51.4867487,3.313241471,0.310272836,51.95518483,3.199575663,0.432495173,51.11023903,3.452795978,0.57485507,51.19140583,3.360125092,0.651035014,NA,NA,NA
Pteropus_hypomelanus,CHIROPTERA,PTEROPODIDAE,Pteropus,hypomelanus,Terrestrial,wild,58,9,1,1,18729,"Temminck, 1853",Pteropus annectens  |Pteropus cagayanus  |Pteropus canus  |Pteropus condorensis  |Pteropus enganus  |Pteropus fretensis  |Pteropus geminorum  |Pteropus lepidus  |Pteropus luteus  |Pteropus macassaricus  |Pteropus maris  |Pteropus robinsoni  |Pteropus satyrus  |Pteropus simalurus  |Pteropus tomesi  |Pteropus tricolor  |Pteropus vulcanius,"Island Flying Fox, Small Flying-fox, Variable Flying-fox, Variable Flying Fox",NA,Zorro Volador Peque_o,LC,NA,3.1,2008,decreasing,N,435.61,457,96,42,32,19,1,5.28e+11,38779272392,7.350642936,7958366197,1.508514856,1835784971,0.347974551,39513880.31,51317473.48,64560930.66,79559862.2,87603678.64,28891756.99,35147268.11,37212013.77,37278227.77,36892820.03,10622122.17,16170203.41,27348915,42281634.97,50710855.76,16.80301033,3.12958099,0.195821239,20.40328779,3.350236247,0.29165636,21.81876523,3.942615655,0.456834107,22.90859241,4.092219079,0.675975569,23.38327588,4.096819102,0.808600768,NA,NA,NA
Pteropus_lylei,CHIROPTERA,PTEROPODIDAE,Pteropus,lylei,Terrestrial,wild,15,6,1,1,18734,"K. Andersen, 1908",NA,Lyle's Flying Fox,NA,Zorro Volador De Lyle,VU,A4cd,3.1,2008,decreasing,N,319.75,234,107,88,77,60,1,1.07e+11,23102437771,21.49383887,2757340935,2.565350223,942253255.8,0.876645165,18283689.61,23180940.02,28025908.95,33532452.88,35328725.39,13466062.91,16303437.51,19192815.06,22248777.55,22940771.18,4817626.886,6877499.741,8833091.224,11283675.77,12387954.11,36.38855954,2.74465223,0.642584704,38.72157066,3.235227264,0.820974737,46.35671525,3.470316159,1.0934419,43.11013547,5.027918919,1.452611298,42.47425525,6.307230044,1.633656362,NA,NA,NA
Pteropus_neohibernicus,CHIROPTERA,PTEROPODIDAE,Pteropus,neohibernicus,Terrestrial,wild,7,2,0,1,18742,"Peters, 1876",NA,"Bismarck Flying-fox, Greater Flying Fox, Great Flying Fox",NA,Zorro Volador De Bismarck,LC,NA,3.1,2008,unknown,N,1017.37,245,66,44,35,25,1,6.77e+11,33760662391,4.986870193,3243968852,0.479174584,163058488.1,0.024085769,2099151.309,2619390.323,3322571.151,4523933.702,4925082.816,1801754.162,2091129.752,2379064.938,2973113.581,3183693.464,297397.1384,528260.518,943506.282,1550819.763,1741389.453,1.598885401,1.661693026,0.004877177,1.715802315,1.617119441,0.008728818,2.274596991,1.799634824,0.015098663,3.119719723,1.419966548,0.023569599,3.35543078,1.424650846,0.026335062,NA,NA,NA
Pteropus_poliocephalus,CHIROPTERA,PTEROPODIDAE,Pteropus,poliocephalus,Terrestrial,wild,184,26,1,1,18751,"Temminck, 1825",NA,"Gray-headed Flying Fox, Grey-headed Flying-fox, Grey-headed Flying Fox",NA,Zorro Volador De Cabeza Gris,VU,A2ace,3.1,2008,decreasing,N,702.78,103,76,56,50,28,1,2.5e+11,4759999930,1.902546427,59000174197,23.58205265,3315313287,1.325112909,7680423.662,8750805.461,10029071.61,11392395.9,12018327.04,622216.801,676724.1282,794303.2269,774180.1115,714380.4916,7058206.856,8074081.337,9234768.387,10618215.79,11303946.55,18.40537912,18.44726819,1.543511539,17.21968944,18.60712409,1.888032748,15.32085901,18.07183835,2.313610233,7.191136488,19.23880749,2.843807027,7.502063556,18.61227903,3.129596151,NA,NA,NA
Pteropus_rufus,CHIROPTERA,PTEROPODIDAE,Pteropus,rufus,Terrestrial,wild,26,7,1,1,18756,"æ. Geoffroy, 1803",NA,"Madagascan Flying Fox, Madagascar Flying-fox, Madagascar Fruit Bat",Renard Volant,Zorro Volador De Madagascar,VU,A2acd,3.1,2008,decreasing,N,535.32,141,19,15,11,11,7,1.86e+11,10274076581,5.51160711,1.07e+11,57.36577317,127911430.6,0.06861907,2739733.572,3968797.202,5578501.818,6945121.916,8043346.144,2348450.703,3216930.289,4225744.655,5006700.763,5649279.997,391282.9701,751866.9133,1352757.265,1938421.198,2394066.133,3.867986217,66.66876526,0.006744124,5.337942927,66.35501623,0.012810494,5.82423132,66.23858719,0.022885495,2.243246653,75.31177643,0.032706392,2.275293623,75.92746538,0.040407755,NA,NA,NA
Pteropus_scapulatus,CHIROPTERA,PTEROPODIDAE,Pteropus,scapulatus,Terrestrial,wild,97,18,0,1,18758,"Peters, 1862",NA,Little Red Flying Fox,NA,Zorro Volador De Queensland,LC,NA,3.1,2008,stable,N,380.35,258,63,25,18,8,1,3.05e+12,71904913844,2.35593921,1.25e+12,40.8007851,4354883408,0.142686224,6564918.162,7642071.122,8878718.678,10253291.6,10784382.42,1139709.83,1279398.266,1518139.771,1538149.507,1497502.09,5425208.339,6362672.874,7360578.841,8715142.12,9286880.383,6.236332843,50.47695416,0.097827997,6.454226109,50.34464054,0.124077339,6.794751315,47.80830039,0.156419844,6.245720035,46.91718432,0.203268041,6.527100393,45.4796787,0.227779067,NA,NA,NA
Pteropus_vampyrus,CHIROPTERA,PTEROPODIDAE,Pteropus,vampyrus,Terrestrial,wild,65,11,1,1,18766,"(Linnaeus, 1758)",Pteropus caninus  |Pteropus celaeno  |Pteropus edulis  |Pteropus funereus  |Pteropus javanicus  |Pteropus kalou  |Pteropus kelaarti  |Pteropus kopangi  |Pteropus lanensis  |Pteropus malaccensis  |Pteropus natunae  |Pteropus nudus  |Pteropus phaiops  |Pteropus pluton  |Pteropus pteronotus  |Pteropus sumatrensis,"Large Flying-fox, Large Flying Fox",NA,Zorro Volador De Cuello Rojo,NT,NA,3.1,2008,decreasing,N,1027.54,642,162,110,93,23,1,1.95e+12,3.02e+11,15.44000123,19200857550,0.983000866,10662182619,0.545857638,162633367.6,204241572.6,252786792.5,299817524.4,322805106,126197751.5,148947964.4,163573553.8,162502816.4,157891790.9,36435619.22,55293606.42,89213239.67,137314710.4,164913313.2,17.69554229,3.988452054,0.227737988,19.2776599,4.012251417,0.331664173,23.23148988,4.442301779,0.515669784,25.6742802,4.316604038,0.774226693,26.77905412,4.395059546,0.930417756,NA,NA,NA
Pudu_puda,CETARTIODACTYLA,CERVIDAE,Pudu,puda,Terrestrial,wild,29,7,1,0,18848,"(Molina, 1782)",NA,"Chilean Pudu, Southern Pudu","Poudou Du Sud, Pudu Du Sud","Ciervo Enano, Pudu, Pudu Meridional, Venadito, Venado",VU,A2cd+3cd,3.1,2008,decreasing,N,9642.62,67,34,24,22,11,1,1.67e+11,4393603897,2.637153908,27886732360,16.73833331,605156309.8,0.363230367,2294507.609,2531315.666,2855008.73,3303538.108,3488382.381,536970.7804,449245.9238,453246.4899,444258.172,407350.8903,1757536.829,2082069.731,2401762.237,2859279.935,3081031.481,11.70506592,13.2800321,0.114596992,11.42162577,14.30555437,0.141814284,8.484900044,14.3755285,0.172659387,6.894125432,14.34722564,0.218925508,6.874353599,14.35031907,0.24418394,NA,NA,NA
Puma_concolor,CARNIVORA,FELIDAE,Puma,concolor,Terrestrial,wild,824,134,1,0,18868,"(Linnaeus, 1771)",NA,"Cougar, Deer Tiger, Mountain Lion, Puma, Red Tiger",NA,"Le_n Americano, Le_n Bayo, Le_n Colorado, Le_n De Monta_a, Mitzli, Onza Bermeja",LC,NA,3.1,2008,decreasing,N,53954.05,1677,166,86,55,1,1,2.23e+13,1.23e+12,5.49424341,5.75e+12,25.73880277,94603939759,0.42331604,248402317.6,315770117.6,387688428.1,460158516.3,490680366.5,106244754.2,112944831.7,117635293.7,117846745.6,115001220.4,142157560.8,202825286.3,270053134.9,342311770,375679146.6,5.931796447,24.64327772,0.148928105,6.691403026,25.65070742,0.209656566,7.087419304,26.78092323,0.286586659,7.653313174,27.17689269,0.380932001,7.724106971,27.23184357,0.427879507,NA,NA,NA
Pusa_caspica,CARNIVORA,PHOCIDAE,Pusa,caspica,Marine,wild,70,11,1,0,41669,"(Gmelin, 1788)",Phoca caspica,Caspian Seal,NA,NA,EN,A2abd+3bd+4abd,3.1,2008,decreasing,N,62326.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pusa_hispida,CARNIVORA,PHOCIDAE,Pusa,hispida,Marine,wild,323,47,1,0,41672,"(Schreber, 1775)",Phoca hispida  |Phoca hispida,"Fjord Seal, Jar Seal, Ringed Seal",PHOQUE ANNEL_,FOCA OCELADA,LC,NA,3.1,2008,unknown,N,70963.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pusa_sibirica,CARNIVORA,PHOCIDAE,Pusa,sibirica,Marine,wild,111,12,1,0,41676,"(Gmelin, 1788)",Phoca sibirica,Baikal Seal,NA,NA,LC,NA,3.1,2008,stable,N,89499.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pygathrix_nemaeus,PRIMATES,CERCOPITHECIDAE,Pygathrix,nemaeus,Terrestrial,wild,111,17,1,0,39826,"(Linnaeus, 1771)",NA,"Red-shanked Douc, Red-shanked Douc Langur",NA,NA,EN,A2cd+3cd+4cd,3.1,2008,decreasing,N,9411.1,217,165,132,123,92,1,92135202816,2127688081,2.309310683,4905996725,5.324779862,361298425.6,0.392139394,2579387.314,3176953.313,4004602.115,4856616.46,5221088.092,2261895.327,2761194.952,3462088.506,4075537.415,4306234.725,317491.2794,415758.4526,542513.7477,781080.0504,914853.269,3.935483237,2.326601124,0.028082424,4.396112317,2.354486853,0.03633205,4.535177887,2.431876256,0.047055952,9.227136654,2.862772904,0.067474111,10.20970068,2.873933262,0.079083349,NA,NA,NA
Rangifer_tarandus,CETARTIODACTYLA,CERVIDAE,Rangifer,tarandus,Terrestrial,domestic,3545,561,1,1,29742,"(Linnaeus, 1758)",NA,"Caribou, Peary Caribou, Reindeer","Renne, RENNE","Reno, RENO",LC,NA,3.1,2008,stable,N,109088.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3014,SmallExoticFarming
Raphicerus_sharpei,CETARTIODACTYLA,BOVIDAE,Raphicerus,sharpei,Terrestrial,wild,10,0,0,0,19307,"Thomas, 1897",NA,Sharpe's Grysbok,NA,NA,LC,NA,3.1,2008,stable,N,9396.9,364,175,122,98,53,12,2.48e+12,1.38e+11,5.560288269,1.1e+12,44.21888222,2515880756,0.101575822,26130308.62,34616098.8,45812138.31,57470745.96,63650703.85,22064715.24,27387685.41,34216631.57,41217312.53,44497050.86,4065594.173,7228413.735,11595505.42,16253433.29,19153653.51,6.247371719,32.37327144,0.032741419,6.664133489,32.94961395,0.056135065,7.47690867,33.25451035,0.092796503,9.487825167,34.38644119,0.127604323,9.954155901,35.00054408,0.146256,NA,NA,NA
Rattus_exulans,RODENTIA,MURIDAE,Rattus,exulans,Terrestrial,wild,442,106,0,1,19330,"(Peale, 1848)",NA,Polynesian Rat,NA,NA,LC,NA,3.1,2008,stable,N,50.63,1187,148,55,35,4,1,4.88e+12,6.04e+11,12.37432669,1.21e+11,2.482974199,16622850795,0.34058262,259656937.8,324924820.3,397581169.9,467995593.5,501108428.1,207536466.7,246465775.7,277134859.7,287967190.9,286179416.7,52120471.88,78459042.53,120446307.5,180028410.8,214929013.1,14.08388386,5.78978002,0.154246523,15.34907558,6.090981982,0.212113864,17.86793619,6.28800418,0.306135129,18.71511097,6.124090401,0.438427147,19.23772858,6.243780254,0.519668544,NA,NA,NA
Rattus_fuscipes,RODENTIA,MURIDAE,Rattus,fuscipes,Terrestrial,wild,278,66,0,0,19333,"(Waterhouse, 1839)",NA,Bush Rat,NA,NA,LC,NA,3.1,2008,stable,N,124.58,172,70,40,35,12,1,4.88e+11,11384609121,2.331702851,89602930328,18.35174198,3992707811,0.817753876,6965664.112,8121574.494,9460175.219,10863016.75,11410159.35,863500.8704,960422.1238,1132984.62,1108274.579,1030611.365,6102163.249,7161152.39,8327190.532,9754742.192,10379548.04,16.63244227,22.60427309,0.685342994,16.53427147,22.67211794,0.868015715,16.40503154,21.74265899,1.101149817,12.63106257,22.05826091,1.406655414,13.19907628,21.3694747,1.564672752,NA,NA,NA
Rattus_losea,RODENTIA,MURIDAE,Rattus,losea,Terrestrial,wild,96,51,0,1,19341,"(Swinhoe, 1871)",NA,"Lesser Rice-field Rat, Losea Rat",NA,NA,LC,NA,3.1,2008,increasing,N,104.63,434,152,79,70,19,1,2.05e+12,3.28e+11,16.02186182,2.25e+11,11.00714488,23674778899,1.155814497,314803130.7,383497522.2,446154042.7,514959298.7,535486550.5,254112350.5,297502237,315968433.5,329514048.3,323946058.9,60690776.88,85995286.2,130185612.9,185445256.5,211540495.6,21.7628303,11.7891859,0.302486186,23.21529038,14.3691961,0.420604859,28.52558581,16.2996394,0.628771953,25.44607921,18.85876907,0.883927756,25.78331819,19.07771945,1.009153976,NA,NA,NA
Rattus_norvegicus,RODENTIA,MURIDAE,Rattus,norvegicus,Terrestrial,wild,3365,1198,0,1,19353,"(Berkenhout, 1769)",Rattus caraco  |Rattus caspius  |Rattus decimallus,Brown Rat,NA,NA,LC,NA,3.1,2008,stable,N,282.89,1409,70,28,15,4,1,1.92e+13,3.17e+12,16.50935822,2.6e+12,13.57058134,1.65e+11,0.860722408,987474072.4,1100230304,1209556014,1290363318,1326921133,462913476.5,470288656.7,478322999.6,478665558.4,473017980.2,524560605.9,629941641.5,731233015.9,811697763.9,853903151,22.33198443,15.25578477,0.501371641,22.10085222,15.2262954,0.621515141,22.20340598,15.43211534,0.73761223,21.09233079,16.2444485,0.841713742,20.89829225,16.15265032,0.898843739,6,1844,NA
Rattus_rattus,RODENTIA,MURIDAE,Rattus,rattus,Terrestrial,domestic,3004,1193,0,1,19360,"(Linnaeus, 1758)",NA,"Black Rat, House Rat, Roof Rat, Ship Rat",Rat Noir,Rata Negra,LC,NA,3.1,2008,stable,N,142.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1844,NA
Rattus_tanezumi,RODENTIA,MURIDAE,Rattus,tanezumi,Terrestrial,wild,74,29,0,1,19366,"Temminck, 1844",NA,"Oriental House Rat, Tanezumi Rat",NA,NA,LC,NA,3.1,2008,increasing,N,140.84,1331,126,39,18,4,1,9.76e+12,1.74e+12,17.82917617,1.21e+12,12.41896843,98947134796,1.013900247,1330995469,1614959729,1898604898,2152456244,2255094080,1044012963,1211344217,1302520554,1331678738,1314434089,286982503.7,403615508,596084350.6,820777517.9,940659993.3,20.86445965,10.91392954,0.311409881,21.32074649,12.94257695,0.422702687,24.93289488,14.79935519,0.60314771,25.74467831,15.87359128,0.815071289,26.62566658,15.88323615,0.929229456,NA,NA,NA
Rattus_tiomanicus,RODENTIA,MURIDAE,Rattus,tiomanicus,Terrestrial,wild,91,47,0,1,19368,"(Miller, 1900)",NA,"Malayan Field Rat, Malaysian Field Rat",NA,NA,LC,NA,3.1,2008,increasing,N,119.29,416,172,140,106,74,1,1.51e+12,2.76e+11,18.3050183,10052968564,0.667931415,7904849022,0.525207749,109233361.9,137376560.3,167995005.1,195987740.7,209395761.1,89664683.26,105364261,114841916.6,111228289.6,106017749.1,19568682.82,32012299.54,53153092.27,84759453.26,103378013,15.57503052,4.24790219,0.151725281,16.17493635,4.162055527,0.24384769,20.6278418,4.524846347,0.395485256,22.95355852,4.148813301,0.633208866,24.31820392,4.15225605,0.77073391,NA,NA,NA
